units_sold_360,units_sold,partType,vehicleMaxQty,isDevelopment,make,category,subCat,year,TotalVIO,HasPartsAuthorityPurchased,HasWorldPacPurchased,HasSSFPurchased,sale_year_rank
250,75,Drive Belt Tensioner Assembly,1,False,Toyota,Engine,Pulleys & Tensioners,2018,1690754,True,True,False,0
626,428,Headlight Door Bezel,1,True,Mercedes-Benz,Electrical,Headlamps,2017,33617,True,True,True,1
11,7,Engine Crankcase Breather Hose,1,True,Volkswagen,Fuel,Emissions,2021,19468,False,True,False,1
36,55,Turn Signal Light Assembly,1,False,Mercedes-Benz,Electrical,Turn Indicator Lamps,2021,46461,False,True,False,22
324,52,Engine Coolant Hose,1,False,Jaguar,Cooling,"Hoses, Pipes, Tubes",2017,31884,False,True,False,9
98,69,Suspension Control Arm,1,False,BMW,Suspension,Control Arms,2020,80888,True,True,False,8
345,308,Fuel Pump O-Ring,1,True,Saab,Fuel,Gaskets & Seals,2020,151942,True,True,True,3
1575,1499,Automatic Transmission Oil Pan,1,True,Chrysler,Transmission,Miscellaneous,2021,1202343,True,True,True,7
117,30,Suspension Control Arm Bushing,1,False,Audi,Suspension,Mountings & Bushings,2017,4869,False,True,False,1
68,65,Throttle Lever,1,True,Porsche,Fuel,"Cables, Controls, Levers",2017,9583,False,False,True,1
5077,2871,Power Steering Reservoir Cap Seal,1,True,BMW,Steering,Gaskets & Seals,2017,2517178,True,True,True,3
1582,1617,Control Pedal Bushing,2,True,Porsche,Body,Miscellaneous,2021,43945,True,True,True,6
233,166,Headlight Trim,1,True,Mini,Accessories,Exterior Trim,2019,122577,True,True,True,1
49,55,Drive Belt Tensioner,1,True,BMW,Engine,Pulleys & Tensioners,2021,13460,True,True,True,4
56,63,Dashboard Cover,1,False,Mercedes-Benz,Accessories,Interior Trim,2021,28762,False,True,False,22
125,199,Engine Oil Pan,1,False,Honda,Engine,Engine Mechanical,2021,62065,True,True,False,7
121,149,Engine Water Pump,1,False,Mercedes-Benz,Cooling,Water Pumps,2021,194595,True,True,False,7
203,186,Suspension Ball Joint,4,False,Saab,Suspension,Ball Joints,2017,15845,True,True,True,7
587,510,Shock Mount,2,False,BMW,Suspension,Mountings & Bushings,2020,614737,True,False,False,13
112,15,Engine Coolant Hose,1,False,Porsche,Cooling,"Hoses, Pipes, Tubes",2021,7375,True,True,False,16
426,341,Door Mirror,2,False,BMW,Body,Doors & Windows,2018,6675,False,True,False,11
48,253,Suspension Stabilizer Bar Bushing,2,True,BMW,Suspension,Mountings & Bushings,2017,297193,True,True,False,1
293,592,Engine Coolant Thermostat Housing,1,False,Volkswagen,Cooling,Flanges & Housings,2016,120268,True,True,True,6
550,365,Auxiliary Engine Cooling Fan Assembly,1,False,Audi,Cooling,Fans,2021,1334409,True,True,False,7
149,64,Suspension Stabilizer Bar Link,2,False,Pontiac,Suspension,Stabilizers,2017,126093,True,True,False,8
364,300,Radiator Coolant Hose,1,False,Porsche,Cooling,"Hoses, Pipes, Tubes",2016,10798,True,True,True,10
80,417,Fuel Injection Manifold Pressure Sensor,1,True,Volvo,Fuel,Sensors & Senders,2021,412690,False,False,True,0
61,64,Disc Brake Pad Wear Sensor,1,False,BMW,Brakes,Sensors & Senders,2018,28016,False,False,False,0
13,13,Engine Coolant Reservoir Cap,1,False,Pontiac,Cooling,Caps & Boots,2021,1015161,False,False,False,1
2143,1230,Convertible Top Seal,1,False,Mercedes-Benz,Body,Gaskets & Seals,2017,67284,True,True,True,18
27,18,HVAC Heater Blend Door Actuator,1,False,Cadillac,Climate Control,Motors & Servos,2019,160999,True,True,False,1
151,196,Headlight Switch,1,False,BMW,Electrical,"Relays, Switches, Solenoids",2017,143130,True,True,False,4
145,169,Drive Shaft Mount,1,True,Jaguar,Drivetrain & Hub,Mountings & Bushings,2017,8249,False,True,False,18
174,226,Universal Joint,2,False,Land Rover,Steering,Steering,2021,53537,False,True,False,22
3,18,Disc Brake Pad Wear Sensor,1,False,BMW,Brakes,Sensors & Senders,2016,2131,False,False,False,5
29,13,Brake Master Cylinder,1,False,BMW,Brakes,Hydraulic Cylinders,2019,7677,True,True,False,9
161,91,Side Marker Light Assembly,1,True,Porsche,Electrical,Marker Lamps,2019,117399,True,True,True,1
113,72,Radiator Coolant Hose Flange,1,False,Volkswagen,Cooling,Flanges & Housings,2019,4960,False,True,False,5
33,73,Steering Tie Rod End,2,False,Volvo,Steering,Steering,2018,173424,False,False,False,7
200,218,Drive Belt Tensioner Pulley,1,False,Saab,Engine,Pulleys & Tensioners,2021,9547746,True,False,False,2
29,17,Engine Coolant Reservoir Hose,1,False,Mercedes-Benz,Cooling,"Hoses, Pipes, Tubes",2016,75666,True,True,False,5
39,50,Engine Oil Pan,1,False,Audi,Engine,Engine Mechanical,2021,166436,False,True,False,11
26,40,Door Seal,1,False,Mercedes-Benz,Body,Gaskets & Seals,2019,19247,True,True,False,19
1249,1814,Hard Top Release Handle,1,True,Mercedes-Benz,Body,Miscellaneous,2021,70659,True,True,True,22
40,59,Window Regulator,1,False,Audi,Body,Regulators,2017,43953,True,True,True,2
9514,6738,Headlight Bulb,2,False,BMW,Electrical,Headlamps,2020,7142799,True,True,False,2
73,78,Engine Coolant Bypass Hose,1,True,Jaguar,Cooling,"Hoses, Pipes, Tubes",2020,46397,True,True,True,6
278,287,Dashboard Cover,1,False,Mercedes-Benz,Accessories,Interior Trim,2020,70193,True,True,False,21
99,76,Tail Light,1,False,Volvo,Electrical,Tail Lamps,2020,25777,True,True,False,21
12,19,HVAC Blower Motor,1,False,Mercedes-Benz,Climate Control,Motors & Servos,2019,119947,False,True,False,3
43,54,Trunk Latch Striker Support,1,True,Porsche,Body,Hinges & Latches,2020,9069,False,True,True,0
2164,2556,Radiator Coolant Hose Connector,1,True,BMW,Cooling,Miscellaneous,2019,471178,True,True,True,7
54,28,Steering Idler Arm Bushing,1,False,BMW,Steering,Mountings & Bushings,2019,136646,True,False,False,13
228,282,Engine Air Distribution Hose,1,True,Mercedes-Benz,Fuel,"Hoses, Pipes, Tubes",2021,25026,True,True,True,16
64,71,Door Mirror Cover,1,False,Mini,Accessories,Exterior Trim,2021,144472,True,True,False,14
341,279,Tail Light Housing Seal,1,False,Mercedes-Benz,Body,Gaskets & Seals,2021,3375,True,True,False,16
73,30,Suspension Kit,1,False,BMW,Suspension,Control Arms,2018,58916,True,False,False,6
170,567,Engine Crankcase Breather Hose,1,True,Audi,Fuel,Emissions,2021,47816,False,True,True,0
177,117,Radiator Coolant Hose,1,False,Porsche,Cooling,"Hoses, Pipes, Tubes",2017,3123,True,True,True,10
16,19,Engine Coolant Bypass Hose,1,False,Jaguar,Cooling,"Hoses, Pipes, Tubes",2017,46397,True,True,False,10
510,585,Radiator Coolant Hose,1,True,Volvo,Cooling,"Hoses, Pipes, Tubes",2017,351580,True,True,True,7
76,101,Suspension Control Arm,2,False,Audi,Suspension,Control Arms,2021,79191,True,True,False,6
37,7,Suspension Control Arm,1,False,BMW,Suspension,Control Arms,2018,160773,False,True,False,9
22,4,Engine Coolant Hose,1,True,Porsche,Cooling,"Hoses, Pipes, Tubes",2016,9569,False,True,False,4
213,257,Engine Coolant Reservoir,1,True,Jaguar,Cooling,Expansion Tanks & Parts,2020,27049,True,False,True,5
272,89,Drive Shaft Center Support,1,False,BMW,Drivetrain & Hub,Driveshaft,2017,176570,True,True,False,5
35,45,Suspension Control Arm,1,False,Cadillac,Suspension,Control Arms,2021,126093,True,False,False,11
75,102,Wheel Bearing,2,False,Pontiac,Suspension,Bearings & Hubs,2016,40022,True,False,False,5
890,611,HVAC Heater Hose,1,False,Jaguar,Cooling,"Hoses, Pipes, Tubes",2018,9751,True,True,False,19
201,257,Engine Splash Shield,1,False,Volvo,Body,Air Guides,2019,53898,True,True,True,20
337,155,Multi Purpose Relay,2,False,Ram,Electrical,"Relays, Switches, Solenoids",2020,1565108,True,False,False,6
312,516,Radiator Coolant Hose,1,False,Porsche,Cooling,"Hoses, Pipes, Tubes",2021,9435,False,True,True,15
31,58,Engine Oil Cooler,1,False,Mercedes-Benz,Engine,Engine Mechanical,2020,881782,False,True,True,0
161,175,Suspension Ball Joint,2,True,Porsche,Suspension,Ball Joints,2018,7541,False,True,True,2
123,98,Disc Brake Pad Wear Sensor,1,False,Audi,Brakes,Sensors & Senders,2020,58673,True,True,False,1
81,32,Suspension Control Arm Bushing,2,False,Volkswagen,Suspension,Mountings & Bushings,2018,190383,False,False,False,2
72,32,HVAC Blower Motor Regulator,1,False,Audi,Climate Control,Regulators,2019,76779,True,False,False,1
10,2,Disc Brake Pad Wear Sensor,2,False,Porsche,Brakes,Sensors & Senders,2021,49569,False,False,False,11
66,113,Engine Mount,2,False,Mercedes-Benz,Engine,Mountings & Bushings,2017,29573,True,True,True,1
404,412,PCV Valve Hose Nipple,1,True,Saab,Fuel,Emissions,2020,32155,True,True,False,6
171,466,Clutch Cable Boot,1,True,Porsche,Transmission,Caps & Boots,2017,18440,False,True,False,0
94,143,Engine Coolant Water Outlet,1,False,Land Rover,Cooling,Flanges & Housings,2021,122519,False,True,False,1
903,653,Radiator Coolant Hose Flange,1,False,Audi,Cooling,Flanges & Housings,2020,458011,True,True,False,0
260,324,Engine Crankcase Breather Connector,2,True,Volkswagen,Engine,Emissions,2019,636199,True,True,False,1
514,548,Suspension Subframe Mount,2,True,Jaguar,Suspension,Mountings & Bushings,2016,20645,True,True,False,17
337,155,Multi Purpose Relay,2,False,Porsche,Electrical,"Relays, Switches, Solenoids",2020,1565108,True,False,False,6
41,25,Suspension Control Arm,1,False,BMW,Suspension,Control Arms,2018,160773,True,True,False,9
45,35,Radiator Coolant Hose Flange,1,False,Volkswagen,Cooling,Flanges & Housings,2019,141038,False,True,False,2
229,161,HVAC Heater Hose,1,False,Jaguar,Cooling,"Hoses, Pipes, Tubes",2020,11662,True,True,False,21
224,229,Engine Coolant Hose,1,False,Porsche,Cooling,"Hoses, Pipes, Tubes",2019,58581,True,True,True,13
14,69,Engine Coolant Reservoir,1,False,Mercedes-Benz,Cooling,Expansion Tanks & Parts,2016,165194,True,True,False,10
463,658,Door Window Switch,1,False,Mercedes-Benz,Electrical,"Relays, Switches, Solenoids",2018,55759,True,True,True,11
67,95,Engine Coolant Reservoir Cap,1,False,Lexus,Cooling,Caps & Boots,2021,3204941,False,False,False,1
680,11,Engine Oil Pan,1,False,Chevrolet,Engine,Engine Mechanical,2018,2345150,True,True,False,4
121,157,Door Seal,1,False,Mercedes-Benz,Body,Gaskets & Seals,2021,8455,True,False,True,22
30,31,Suspension Control Arm Bushing,2,False,Porsche,Suspension,Mountings & Bushings,2021,44436,False,True,False,3
53,67,Engine Water Pump,1,False,BMW,Cooling,Water Pumps,2018,29365,True,False,False,8
143,74,Suspension Control Arm,1,False,BMW,Suspension,Control Arms,2020,45561,True,True,False,8
1695,649,Multi Purpose Relay,1,False,Porsche,Electrical,"Relays, Switches, Solenoids",2018,4607795,True,True,False,4
254,72,Engine Coolant Temperature Sensor,1,False,Dodge,Electrical,Sensors & Senders,2019,958796,False,True,False,1
94,61,Fog Light Cover,1,True,BMW,Electrical,Fog Lamps,2019,131732,True,True,True,13
274,315,Engine Crankcase Breather Hose,1,False,Volkswagen,Fuel,Emissions,2016,66406,True,True,True,4
59,57,Suspension Subframe Mount,2,False,BMW,Suspension,Mountings & Bushings,2018,95910,False,True,False,7
46,31,Engine Coolant Thermostat / Water Inlet Assembly,1,False,Ford,Cooling,Thermostats,2021,110802,True,True,False,1
98,85,Manual Transmission Transaxle Mount,1,True,Porsche,Transmission,Mountings & Bushings,2021,47766,True,True,True,1
62,50,Suspension Stabilizer Bar Link,1,False,Volkswagen,Suspension,Stabilizers,2021,43953,True,True,False,9
179,158,Automatic Transmission Oil Cooler,1,False,BMW,Transmission,Miscellaneous,2019,131345,True,True,False,3
45,53,Door Window Switch,7,False,Audi,Electrical,"Relays, Switches, Solenoids",2018,14216,False,False,False,8
3,59,Disc Brake Pad Wear Sensor,1,False,BMW,Brakes,Sensors & Senders,2016,2131,False,False,False,5
14722,47729,Engine Oil Drain Plug Gasket,1,True,Buick,Engine,Gaskets & Seals,2019,76600,True,True,False,6
582,713,Suspension Control Arm Bushing Kit,1,True,Porsche,Suspension,Mountings & Bushings,2017,54294,True,True,True,9
44,28,ABS Wheel Speed Sensor,1,False,Lexus,Brakes,Sensors & Senders,2020,216582,False,True,False,0
106,49,Engine Mount,2,False,Mercedes-Benz,Engine,Mountings & Bushings,2019,60944,True,True,True,15
52,71,Clutch Master Cylinder,1,False,BMW,Drivetrain & Hub,Hydraulic Cylinders,2017,77686,False,False,False,7
3,3,Engine Coolant Reservoir Hose,1,True,Land Rover,Cooling,"Hoses, Pipes, Tubes",2020,10379,False,True,False,2
40,54,Trunk Lid Lift Support,2,False,Volkswagen,Body,Lift Struts,2018,79243,False,False,False,3
2676,1744,Convertible Top Seal,1,False,Mercedes-Benz,Body,Gaskets & Seals,2020,67284,True,True,True,21
2341,4013,Engine Air Intake Hose,1,True,BMW,Fuel,"Hoses, Pipes, Tubes",2018,404366,True,True,False,5
21,22,Steering Tie Rod End,1,False,Saab,Steering,Steering,2019,56274,False,False,False,10
1577,340,Disc Brake Caliper Piston Boot,8,True,Porsche,Brakes,Gaskets & Seals,2017,29123,True,True,True,4
59,140,Door Latch Buffer,2,False,Volvo,Body,Hinges & Latches,2016,29034,True,True,False,5
20,31,Steering Tie Rod End,1,False,Volkswagen,Steering,Steering,2021,258610,True,True,False,9
54,42,Headlight Assembly,1,False,Volvo,Electrical,Headlamps,2017,27070,True,True,False,8
44,49,Turbocharger Intercooler Hose,1,False,Volvo,Fuel,"Turbo, Parts & Controls",2018,5904,True,True,False,12
423,260,Radiator Coolant Hose Connector,1,True,Porsche,Cooling,Miscellaneous,2019,56205,True,True,True,2
69,72,Door Seal,1,False,Mercedes-Benz,Body,Gaskets & Seals,2018,46220,True,True,False,16
309,119,Engine Valve Cover,1,True,Chevrolet,Engine,Engine Mechanical,2021,279865,True,True,False,1
992,608,Suspension Coil Spring Seat,2,True,Audi,Suspension,Mountings & Bushings,2019,527892,True,True,False,4
21,39,Engine Variable Timing Solenoid,2,False,Infiniti,Engine,"Relays, Switches, Solenoids",2021,878756,False,False,False,1
87,34,Windshield Seal,1,False,MG,Body,Gaskets & Seals,2019,33913,False,True,False,9
895,1116,Engine Coolant Breather Pipe,1,True,Mercedes-Benz,Cooling,"Hoses, Pipes, Tubes",2021,134978,True,True,True,3
132,78,Engine Crankcase Breather Hose,1,True,Porsche,Fuel,Emissions,2018,6530,False,True,True,6
1049,932,Suspension Strut Bumper,2,False,BMW,Suspension,Mountings & Bushings,2020,359364,True,True,False,7
787,511,Engine Oil Level Sensor Cover,1,False,Volkswagen,Engine,Engine Mechanical,2018,208211,True,True,True,4
9514,11051,Headlight Bulb,2,False,Audi,Electrical,Headlamps,2021,7142799,True,True,False,3
116,114,Universal Joint,3,False,Land Rover,Steering,Steering,2021,111580,False,True,False,22
122,105,Alternator Pulley,1,False,Volkswagen,Electrical,Charging System,2020,584920,True,False,False,4
75,52,Exterior Door Handle,1,False,Pontiac,Body,Doors & Windows,2018,22173,True,True,False,6
379,86,Drive Belt Idler Pulley,1,False,Saab,Engine,Pulleys & Tensioners,2017,28571,True,True,False,9
12510,5811,Wheel Lug Bolt Cap,20,False,Audi,Body,Miscellaneous,2017,1368571,True,True,False,3
174,123,Universal Joint,2,False,Lincoln,Steering,Steering,2020,53537,False,True,False,21
141,115,HVAC Heater Hose,1,False,Saab,Cooling,"Hoses, Pipes, Tubes",2019,1712,True,True,True,17
868,408,Suspension Strut Bumper,2,False,Volkswagen,Suspension,Mountings & Bushings,2018,1504430,False,True,False,6
18,16,Disc Brake Pad Wear Sensor,2,False,Porsche,Brakes,Sensors & Senders,2019,4254,False,False,False,10
12,21,Suspension Stabilizer Bar Bushing,2,False,BMW,Suspension,Mountings & Bushings,2021,7743,False,False,False,1
3067,6020,Engine Oil Dipstick Tube,1,False,Volkswagen,Engine,Miscellaneous,2016,230234,True,True,False,6
36,9,Suspension Control Arm,1,False,Audi,Suspension,Control Arms,2017,113357,False,True,False,0
190,693,Engine Intake Manifold,1,False,Pontiac,Engine,Fuel Supply,2019,1863309,True,True,False,1
54,39,Drive Belt Tensioner,1,False,Porsche,Engine,Pulleys & Tensioners,2019,168990,False,True,False,2
235,249,Hazard Warning Switch,1,False,BMW,Electrical,"Relays, Switches, Solenoids",2020,729244,False,False,False,7
622,251,Engine Mount Bushing,1,True,Porsche,Engine,Mountings & Bushings,2017,92150,True,True,True,1
313,325,Engine Intake Manifold Gasket Clamp,2,True,Land Rover,Engine,Gaskets & Seals,2021,94899,True,True,True,14
48,64,HVAC Heater Hose,1,False,Volvo,Cooling,"Hoses, Pipes, Tubes",2019,18901,True,True,True,13
40,42,HVAC Heater Control Valve,1,False,BMW,Climate Control,"Cables, Controls, Levers",2021,497270,False,True,False,1
202,126,Engine Coolant Reservoir Cap,1,False,Cadillac,Cooling,Caps & Boots,2020,18601405,True,True,False,2
179,155,Engine Coolant Reservoir,1,False,Mercedes-Benz,Cooling,Expansion Tanks & Parts,2017,41848,True,True,True,0
426,248,Door Mirror,2,False,Aston Martin,Body,Doors & Windows,2016,6675,False,True,False,9
230,169,Window Regulator,1,False,BMW,Body,Regulators,2019,117860,True,True,True,11
92,90,Automatic Transmission Oil Pan,1,False,Volkswagen,Transmission,Miscellaneous,2021,572408,False,False,False,1
3016,909,Carburetor Accelerator Linkage Bushing,2,True,Porsche,Fuel,"Cables, Controls, Levers",2017,74602,True,True,True,4
457,509,Exterior Door Handle,1,False,BMW,Body,Doors & Windows,2019,154866,True,True,False,8
579,191,Engine Coolant Temperature Switch,1,False,Suzuki,Electrical,"Relays, Switches, Solenoids",2019,334622,False,True,False,13
3752,1852,Engine Coolant Thermostat Housing Cap,1,True,Jaguar,Cooling,Thermostats,2019,86999,True,True,True,12
1088,748,Interior Door Handle,2,False,BMW,Body,Doors & Windows,2019,83569,True,True,True,7
75,70,Wheel Bearing,2,False,BMW,Suspension,Bearings & Hubs,2017,40022,True,False,False,6
5,12,Radiator Coolant Hose,1,False,Mercedes-Benz,Cooling,"Hoses, Pipes, Tubes",2017,816,False,False,False,12
113,182,Engine Timing Belt Tensioner,1,False,Volkswagen,Engine,Pulleys & Tensioners,2019,219008,True,True,False,9
140,170,Suspension Stabilizer Bar Link,2,False,BMW,Suspension,Stabilizers,2021,822898,True,True,False,8
367,355,Fuse Box,1,True,Audi,Electrical,Engine Electrical,2020,42083,True,True,True,2
1088,879,Interior Door Handle,2,False,BMW,Body,Doors & Windows,2016,83569,True,True,True,4
338,288,Windshield Glass Seal Lock,1,False,Jaguar,Body,Gaskets & Seals,2019,1979,True,False,False,20
123,87,Differential Mount,1,True,BMW,Suspension,Mountings & Bushings,2016,76458,True,True,True,0
337,25,Multi Purpose Relay,2,False,Mitsubishi,Electrical,"Relays, Switches, Solenoids",2016,1565108,True,False,False,2
2213,2086,Engine Oil Filler Cap,1,False,BMW,Engine,Caps & Boots,2021,1335668,True,True,False,9
60,79,Hatch Lift Support,2,True,BMW,Body,Lift Struts,2021,8633,True,False,True,1
146,83,Brake Master Cylinder,1,True,BMW,Brakes,Hydraulic Cylinders,2016,2910,True,True,False,5
763,997,Headlight Rim,2,True,Porsche,Body,Headlamps,2017,5369,True,False,True,5
87,36,Door Window Switch,2,True,Land Rover,Electrical,"Relays, Switches, Solenoids",2019,27787,True,False,False,18
137,130,Engine Timing Idler Pulley,2,False,Daewoo,Engine,Pulleys & Tensioners,2021,106013,True,False,False,11
137,165,HVAC Heater Blend Door Actuator,1,False,GMC,Climate Control,Motors & Servos,2019,3316079,True,True,False,1
1662,1478,Steering Tie Rod End,2,False,Mercedes-Benz,Steering,Steering,2016,740176,True,True,False,6
155,154,Engine Timing Cover,1,False,Volvo,Engine,Miscellaneous,2017,81944,True,True,False,8
