sales_range,firstSold,vehicleMaxQty,isDevelopment,make,category,year,TotalVIO,SaleYearRank,HasPartsAuthorityPurchased,HasWorldPacPurchased,HasSSFPurchased
[301 - 500],2007-01-11 08:00:00.000,2,False,BMW,Suspension,2019,261179,13,False,True,False
[301 - 500],2007-01-11 08:00:00.000,2,False,BMW,Suspension,2018,261179,12,False,True,False
[501 - 1000],2007-01-11 08:00:00.000,2,False,BMW,Suspension,2017,261179,11,False,True,False
[501 - 1000],2007-01-11 08:00:00.000,2,False,BMW,Suspension,2016,261179,10,False,True,False
[1 - 25],2007-01-10 20:00:18.133,1,False,Volvo,Cooling,2021,10830,15,True,True,False
[1 - 25],2007-01-10 20:00:18.133,1,False,Volvo,Cooling,2020,10830,14,True,True,False
[1 - 25],2007-01-10 20:00:18.133,1,False,Volvo,Cooling,2019,10830,13,True,True,False
[1 - 25],2007-01-10 20:00:18.133,1,False,Volvo,Cooling,2018,10830,12,True,True,False
[1 - 25],2007-01-10 20:00:18.133,1,False,Volvo,Cooling,2017,10830,11,True,True,False
[1 - 25],2007-01-10 20:00:18.133,1,False,Volvo,Cooling,2016,10830,10,True,True,False
[1 - 25],2007-01-10 20:00:00.000,1,False,Volvo,Cooling,2021,52812,15,True,True,True
[26 - 50],2007-01-10 20:00:00.000,1,False,Volvo,Cooling,2020,52812,14,True,True,True
[26 - 50],2007-01-10 20:00:00.000,1,False,Volvo,Cooling,2019,52812,13,True,True,True
[51 - 150],2007-01-10 20:00:00.000,1,False,Volvo,Cooling,2018,52812,12,True,True,True
[151 - 300],2007-01-10 20:00:00.000,1,False,Volvo,Cooling,2017,52812,11,True,True,True
[301 - 500],2007-01-10 20:00:00.000,1,False,Volvo,Cooling,2016,52812,10,True,True,True
[1 - 25],2007-01-10 20:00:00.000,1,False,Volvo,Cooling,2021,18901,15,True,True,True
[26 - 50],2007-01-10 20:00:00.000,1,False,Volvo,Cooling,2020,18901,14,True,True,True
[51 - 150],2007-01-10 20:00:00.000,1,False,Volvo,Cooling,2019,18901,13,True,True,True
[51 - 150],2007-01-10 20:00:00.000,1,False,Volvo,Cooling,2018,18901,12,True,True,True
[151 - 300],2007-01-10 20:00:00.000,1,False,Volvo,Cooling,2017,18901,11,True,True,True
[51 - 150],2007-01-10 20:00:00.000,1,False,Volvo,Cooling,2016,18901,10,True,True,True
[1 - 25],2007-01-10 20:00:00.000,1,False,Volvo,Cooling,2021,330892,15,True,True,True
[301 - 500],2007-01-10 20:00:00.000,1,False,Volvo,Cooling,2020,330892,14,True,True,True
[501 - 1000],2007-01-10 20:00:00.000,1,False,Volvo,Cooling,2019,330892,13,True,True,True
[501 - 1000],2007-01-10 20:00:00.000,1,False,Volvo,Cooling,2018,330892,12,True,True,True
[501 - 1000],2007-01-10 20:00:00.000,1,False,Volvo,Cooling,2017,330892,11,True,True,True
[501 - 1000],2007-01-10 20:00:00.000,1,False,Volvo,Cooling,2016,330892,10,True,True,True
[1 - 25],2007-01-10 08:00:00.000,1,False,Volvo,Cooling,2021,41859,15,True,True,True
[51 - 150],2007-01-10 08:00:00.000,1,False,Volvo,Cooling,2020,41859,14,True,True,True
[51 - 150],2007-01-10 08:00:00.000,1,False,Volvo,Cooling,2019,41859,13,True,True,True
[151 - 300],2007-01-10 08:00:00.000,1,False,Volvo,Cooling,2018,41859,12,True,True,True
[301 - 500],2007-01-10 08:00:00.000,1,False,Volvo,Cooling,2017,41859,11,True,True,True
[51 - 150],2007-01-10 08:00:00.000,1,False,Volvo,Cooling,2016,41859,10,True,True,True
[1 - 25],2007-01-03 20:00:00.000,1,False,Volvo,Electrical,2021,50131,15,True,False,False
[1 - 25],2007-01-03 20:00:00.000,1,False,Volvo,Electrical,2020,50131,14,True,False,False
[1 - 25],2007-01-03 20:00:00.000,1,False,Volvo,Electrical,2019,50131,13,True,False,False
[1 - 25],2007-01-03 20:00:00.000,1,False,Volvo,Electrical,2018,50131,12,True,False,False
[1 - 25],2007-01-03 20:00:00.000,1,False,Volvo,Electrical,2017,50131,11,True,False,False
[1 - 25],2007-01-03 20:00:00.000,1,False,Volvo,Electrical,2016,50131,10,True,False,False
[1 - 25],2007-01-03 20:00:00.000,1,False,Volvo,Electrical,2020,1941,14,True,False,False
[1 - 25],2007-01-03 20:00:00.000,1,False,Volvo,Electrical,2019,1941,13,True,False,False
[1 - 25],2007-01-03 20:00:00.000,1,False,Volvo,Electrical,2018,1941,12,True,False,False
[1 - 25],2007-01-03 20:00:00.000,1,False,Volvo,Electrical,2017,1941,11,True,False,False
[1 - 25],2007-01-03 20:00:00.000,1,False,Volvo,Electrical,2016,1941,10,True,False,False
[151 - 300],2007-01-03 08:00:00.000,2,True,Jaguar,Cooling,2021,13474,15,True,True,True
[1 - 25],2007-01-03 08:00:00.000,2,True,Jaguar,Cooling,2020,13474,14,True,True,True
[1 - 25],2007-01-03 08:00:00.000,2,True,Jaguar,Cooling,2019,13474,13,True,True,True
[1001 - 2500],2007-01-03 08:00:00.000,2,True,Jaguar,Cooling,2018,13474,12,True,True,True
[2501 - 5000],2007-01-03 08:00:00.000,2,True,Jaguar,Cooling,2016,13474,10,True,True,True
[2501 - 5000],2007-01-03 08:00:00.000,2,True,Jaguar,Cooling,2017,13474,11,True,True,True
[51 - 150],2007-01-02 08:00:00.000,4,False,Jaguar,Suspension,2021,34983,15,True,True,False
[501 - 1000],2007-01-02 08:00:00.000,4,False,Jaguar,Suspension,2020,34983,14,True,True,False
[1001 - 2500],2007-01-02 08:00:00.000,4,False,Jaguar,Suspension,2019,34983,13,True,True,False
[1001 - 2500],2007-01-02 08:00:00.000,4,False,Jaguar,Suspension,2018,34983,12,True,True,False
[1001 - 2500],2007-01-02 08:00:00.000,4,False,Jaguar,Suspension,2017,34983,11,True,True,False
[1001 - 2500],2007-01-02 08:00:00.000,4,False,Jaguar,Suspension,2016,34983,10,True,True,False
[1 - 25],2006-12-28 08:00:00.000,1,False,Mercedes-Benz,Suspension,2021,58419,16,True,True,True
[51 - 150],2006-12-28 08:00:00.000,1,False,Mercedes-Benz,Suspension,2020,58419,15,True,True,True
[151 - 300],2006-12-28 08:00:00.000,1,False,Mercedes-Benz,Suspension,2019,58419,14,True,True,True
[151 - 300],2006-12-28 08:00:00.000,1,False,Mercedes-Benz,Suspension,2018,58419,13,True,True,True
[51 - 150],2006-12-28 08:00:00.000,1,False,Mercedes-Benz,Suspension,2017,58419,12,True,True,True
[151 - 300],2006-12-28 08:00:00.000,1,False,Mercedes-Benz,Suspension,2016,58419,11,True,True,True
[51 - 150],2006-12-26 08:00:00.000,1,True,BMW,Suspension,2021,503260,16,True,True,True
[301 - 500],2006-12-26 08:00:00.000,1,True,BMW,Suspension,2020,503260,15,True,True,True
[501 - 1000],2006-12-26 08:00:00.000,1,True,BMW,Suspension,2019,503260,14,True,True,True
[301 - 500],2006-12-26 08:00:00.000,1,True,BMW,Suspension,2018,503260,13,True,True,True
[151 - 300],2006-12-26 08:00:00.000,1,True,BMW,Suspension,2017,503260,12,True,True,True
[51 - 150],2006-12-26 08:00:00.000,1,True,BMW,Suspension,2016,503260,11,True,True,True
[51 - 150],2006-12-26 08:00:00.000,1,True,BMW,Suspension,2021,503260,16,False,True,True
[301 - 500],2006-12-26 08:00:00.000,1,True,BMW,Suspension,2020,503260,15,False,True,True
[501 - 1000],2006-12-26 08:00:00.000,1,True,BMW,Suspension,2019,503260,14,False,True,True
[151 - 300],2006-12-26 08:00:00.000,1,True,BMW,Suspension,2018,503260,13,False,True,True
[151 - 300],2006-12-26 08:00:00.000,1,True,BMW,Suspension,2017,503260,12,False,True,True
[51 - 150],2006-12-26 08:00:00.000,1,True,BMW,Suspension,2016,503260,11,False,True,True
[26 - 50],2006-12-20 20:00:00.000,1,False,Porsche,Body,2021,30671,16,True,True,True
[501 - 1000],2006-12-20 20:00:00.000,1,False,Porsche,Body,2020,30671,15,True,True,True
[301 - 500],2006-12-20 20:00:00.000,1,False,Porsche,Body,2019,30671,14,True,True,True
[301 - 500],2006-12-20 20:00:00.000,1,False,Porsche,Body,2018,30671,13,True,True,True
[301 - 500],2006-12-20 20:00:00.000,1,False,Porsche,Body,2017,30671,12,True,True,True
[501 - 1000],2006-12-20 20:00:00.000,1,False,Porsche,Body,2016,30671,11,True,True,True
[26 - 50],2006-12-20 20:00:00.000,2,False,Mercedes-Benz,Suspension,2020,60521,15,False,True,False
[26 - 50],2006-12-20 20:00:00.000,2,False,Mercedes-Benz,Suspension,2019,60521,14,False,True,False
[26 - 50],2006-12-20 20:00:00.000,2,False,Mercedes-Benz,Suspension,2018,60521,13,False,True,False
[51 - 150],2006-12-20 20:00:00.000,2,False,Mercedes-Benz,Suspension,2017,60521,12,False,True,False
[26 - 50],2006-12-20 20:00:00.000,2,False,Mercedes-Benz,Suspension,2016,60521,11,False,True,False
[51 - 150],2006-12-20 08:00:00.000,1,False,Volvo,Fuel,2021,738577,16,True,True,True
[1001 - 2500],2006-12-20 08:00:00.000,1,False,Volvo,Fuel,2020,738577,15,True,True,True
[1001 - 2500],2006-12-20 08:00:00.000,1,False,Volvo,Fuel,2019,738577,14,True,True,True
[1001 - 2500],2006-12-20 08:00:00.000,1,False,Volvo,Fuel,2018,738577,13,True,True,True
[1001 - 2500],2006-12-20 08:00:00.000,1,False,Volvo,Fuel,2017,738577,12,True,True,True
[ > 5000],2006-12-20 08:00:00.000,1,False,Volvo,Fuel,2016,738577,11,True,True,True
[26 - 50],2006-12-20 08:00:00.000,1,False,Porsche,Body,2021,30671,16,True,True,True
[501 - 1000],2006-12-20 08:00:00.000,1,False,Porsche,Body,2020,30671,15,True,True,True
[301 - 500],2006-12-20 08:00:00.000,1,False,Porsche,Body,2019,30671,14,True,True,True
[301 - 500],2006-12-20 08:00:00.000,1,False,Porsche,Body,2018,30671,13,True,True,True
[501 - 1000],2006-12-20 08:00:00.000,1,False,Porsche,Body,2017,30671,12,True,True,True
[501 - 1000],2006-12-20 08:00:00.000,1,False,Porsche,Body,2016,30671,11,True,True,True
[1 - 25],2006-12-18 08:00:00.000,1,False,BMW,Accessories,2021,105926,16,False,False,False
[1 - 25],2006-12-18 08:00:00.000,1,False,BMW,Accessories,2020,105926,15,False,False,False
[1 - 25],2006-12-18 08:00:00.000,1,False,BMW,Accessories,2019,105926,14,False,False,False
[1 - 25],2006-12-18 08:00:00.000,1,False,BMW,Accessories,2018,105926,13,False,False,False
[1 - 25],2006-12-18 08:00:00.000,1,False,BMW,Accessories,2017,105926,12,False,False,False
[1 - 25],2006-12-18 08:00:00.000,1,False,BMW,Accessories,2016,105926,11,False,False,False
[1 - 25],2006-12-14 08:00:00.000,1,False,BMW,Electrical,2021,46849,16,False,True,True
[301 - 500],2006-12-14 08:00:00.000,1,False,BMW,Electrical,2020,46849,15,False,True,True
[151 - 300],2006-12-14 08:00:00.000,1,False,BMW,Electrical,2019,46849,14,False,True,True
[151 - 300],2006-12-14 08:00:00.000,1,False,BMW,Electrical,2018,46849,13,False,True,True
[301 - 500],2006-12-14 08:00:00.000,1,False,BMW,Electrical,2017,46849,12,False,True,True
[301 - 500],2006-12-14 08:00:00.000,1,False,BMW,Electrical,2016,46849,11,False,True,True
[1 - 25],2006-12-12 08:00:00.000,1,False,BMW,Suspension,2021,46999,16,True,True,False
[26 - 50],2006-12-12 08:00:00.000,1,False,BMW,Suspension,2020,46999,15,True,True,False
[26 - 50],2006-12-12 08:00:00.000,1,False,BMW,Suspension,2019,46999,14,True,True,False
[26 - 50],2006-12-12 08:00:00.000,1,False,BMW,Suspension,2018,46999,13,True,True,False
[26 - 50],2006-12-12 08:00:00.000,1,False,BMW,Suspension,2017,46999,12,True,True,False
[51 - 150],2006-12-12 08:00:00.000,1,False,BMW,Suspension,2016,46999,11,True,True,False
[1 - 25],2006-12-12 08:00:00.000,1,False,BMW,Suspension,2021,46999,16,True,True,False
[26 - 50],2006-12-12 08:00:00.000,1,False,BMW,Suspension,2020,46999,15,True,True,False
[26 - 50],2006-12-12 08:00:00.000,1,False,BMW,Suspension,2019,46999,14,True,True,False
[26 - 50],2006-12-12 08:00:00.000,1,False,BMW,Suspension,2018,46999,13,True,True,False
[26 - 50],2006-12-12 08:00:00.000,1,False,BMW,Suspension,2017,46999,12,True,True,False
[151 - 300],2006-12-12 08:00:00.000,1,False,BMW,Suspension,2016,46999,11,True,True,False
[1 - 25],2006-12-11 20:00:00.000,1,False,Volvo,Cooling,2021,73500,16,True,True,True
[51 - 150],2006-12-11 20:00:00.000,1,False,Volvo,Cooling,2020,73500,15,True,True,True
[51 - 150],2006-12-11 20:00:00.000,1,False,Volvo,Cooling,2019,73500,14,True,True,True
[151 - 300],2006-12-11 20:00:00.000,1,False,Volvo,Cooling,2018,73500,13,True,True,True
[151 - 300],2006-12-11 20:00:00.000,1,False,Volvo,Cooling,2017,73500,12,True,True,True
[301 - 500],2006-12-11 20:00:00.000,1,False,Volvo,Cooling,2016,73500,11,True,True,True
[1 - 25],2006-12-11 20:00:00.000,1,False,Volvo,Cooling,2021,271065,16,True,True,True
[51 - 150],2006-12-11 20:00:00.000,1,False,Volvo,Cooling,2020,271065,15,True,True,True
[151 - 300],2006-12-11 20:00:00.000,1,False,Volvo,Cooling,2019,271065,14,True,True,True
[301 - 500],2006-12-11 20:00:00.000,1,False,Volvo,Cooling,2018,271065,13,True,True,True
[501 - 1000],2006-12-11 20:00:00.000,1,False,Volvo,Cooling,2017,271065,12,True,True,True
[501 - 1000],2006-12-11 20:00:00.000,1,False,Volvo,Cooling,2016,271065,11,True,True,True
[1 - 25],2006-12-11 20:00:00.000,1,False,Volvo,Cooling,2021,65555,16,True,True,True
[151 - 300],2006-12-11 20:00:00.000,1,False,Volvo,Cooling,2020,65555,15,True,True,True
[151 - 300],2006-12-11 20:00:00.000,1,False,Volvo,Cooling,2019,65555,14,True,True,True
[151 - 300],2006-12-11 20:00:00.000,1,False,Volvo,Cooling,2018,65555,13,True,True,True
[151 - 300],2006-12-11 20:00:00.000,1,False,Volvo,Cooling,2017,65555,12,True,True,True
[301 - 500],2006-12-11 20:00:00.000,1,False,Volvo,Cooling,2016,65555,11,True,True,True
[1 - 25],2006-12-11 20:00:00.000,1,False,Volvo,Cooling,2021,284657,16,True,True,True
[51 - 150],2006-12-11 20:00:00.000,1,False,Volvo,Cooling,2020,284657,15,True,True,True
[51 - 150],2006-12-11 20:00:00.000,1,False,Volvo,Cooling,2019,284657,14,True,True,True
[51 - 150],2006-12-11 20:00:00.000,1,False,Volvo,Cooling,2018,284657,13,True,True,True
[151 - 300],2006-12-11 20:00:00.000,1,False,Volvo,Cooling,2017,284657,12,True,True,True
[151 - 300],2006-12-11 20:00:00.000,1,False,Volvo,Cooling,2016,284657,11,True,True,True
[1 - 25],2006-12-11 20:00:00.000,1,False,Volvo,Cooling,2021,64608,16,True,True,True
[51 - 150],2006-12-11 20:00:00.000,1,False,Volvo,Cooling,2020,64608,15,True,True,True
[151 - 300],2006-12-11 20:00:00.000,1,False,Volvo,Cooling,2019,64608,14,True,True,True
[151 - 300],2006-12-11 20:00:00.000,1,False,Volvo,Cooling,2018,64608,13,True,True,True
[301 - 500],2006-12-11 20:00:00.000,1,False,Volvo,Cooling,2017,64608,12,True,True,True
[501 - 1000],2006-12-11 20:00:00.000,1,False,Volvo,Cooling,2016,64608,11,True,True,True
[1 - 25],2006-12-06 20:00:00.000,1,False,Volvo,Body,2021,50131,16,True,True,True
[51 - 150],2006-12-06 20:00:00.000,1,False,Volvo,Body,2020,50131,15,True,True,True
[51 - 150],2006-12-06 20:00:00.000,1,False,Volvo,Body,2019,50131,14,True,True,True
[51 - 150],2006-12-06 20:00:00.000,1,False,Volvo,Body,2018,50131,13,True,True,True
[51 - 150],2006-12-06 20:00:00.000,1,False,Volvo,Body,2017,50131,12,True,True,True
[51 - 150],2006-12-06 20:00:00.000,1,False,Volvo,Body,2016,50131,11,True,True,True
[26 - 50],2006-12-06 20:00:00.000,1,False,Mercedes-Benz,Accessories,2020,80491,15,False,False,False
[26 - 50],2006-12-06 20:00:00.000,1,False,Mercedes-Benz,Accessories,2019,80491,14,False,False,False
[26 - 50],2006-12-06 20:00:00.000,1,False,Mercedes-Benz,Accessories,2018,80491,13,False,False,False
[26 - 50],2006-12-06 20:00:00.000,1,False,Mercedes-Benz,Accessories,2017,80491,12,False,False,False
[26 - 50],2006-12-06 20:00:00.000,1,False,Mercedes-Benz,Accessories,2016,80491,11,False,False,False
[26 - 50],2006-12-05 20:00:00.000,1,False,Volvo,Body,2021,97997,16,True,True,True
[151 - 300],2006-12-05 20:00:00.000,1,False,Volvo,Body,2020,97997,15,True,True,True
[151 - 300],2006-12-05 20:00:00.000,1,False,Volvo,Body,2019,97997,14,True,True,True
[51 - 150],2006-12-05 20:00:00.000,1,False,Volvo,Body,2018,97997,13,True,True,True
[151 - 300],2006-12-05 20:00:00.000,1,False,Volvo,Body,2017,97997,12,True,True,True
[301 - 500],2006-12-05 20:00:00.000,1,False,Volvo,Body,2016,97997,11,True,True,True
[1 - 25],2006-12-04 20:00:00.000,1,False,Porsche,Cooling,2021,58581,16,True,True,True
[26 - 50],2006-12-04 20:00:00.000,1,False,Porsche,Cooling,2020,58581,15,True,True,True
[26 - 50],2006-12-04 20:00:00.000,1,False,Porsche,Cooling,2019,58581,14,True,True,True
[26 - 50],2006-12-04 20:00:00.000,1,False,Porsche,Cooling,2018,58581,13,True,True,True
[26 - 50],2006-12-04 20:00:00.000,1,False,Porsche,Cooling,2017,58581,12,True,True,True
[1 - 25],2006-12-04 20:00:00.000,1,False,Porsche,Cooling,2016,58581,11,True,True,True
[1 - 25],2006-12-04 20:00:00.000,1,False,Porsche,Cooling,2021,58581,16,True,True,False
[1 - 25],2006-12-04 20:00:00.000,1,False,Porsche,Cooling,2020,58581,15,True,True,False
[1 - 25],2006-12-04 20:00:00.000,1,False,Porsche,Cooling,2019,58581,14,True,True,False
[1 - 25],2006-12-04 20:00:00.000,1,False,Porsche,Cooling,2018,58581,13,True,True,False
[1 - 25],2006-12-04 20:00:00.000,1,False,Porsche,Cooling,2017,58581,12,True,True,False
[1 - 25],2006-12-04 20:00:00.000,1,False,Porsche,Cooling,2016,58581,11,True,True,False
[1 - 25],2006-12-04 20:00:00.000,1,False,Porsche,Cooling,2021,58581,16,True,True,True
[151 - 300],2006-12-04 20:00:00.000,1,False,Porsche,Cooling,2020,58581,15,True,True,True
[151 - 300],2006-12-04 20:00:00.000,1,False,Porsche,Cooling,2019,58581,14,True,True,True
[51 - 150],2006-12-04 20:00:00.000,1,False,Porsche,Cooling,2018,58581,13,True,True,True
[51 - 150],2006-12-04 20:00:00.000,1,False,Porsche,Cooling,2017,58581,12,True,True,True
[51 - 150],2006-12-04 20:00:00.000,1,False,Porsche,Cooling,2016,58581,11,True,True,True
[1 - 25],2006-12-04 20:00:00.000,2,False,Porsche,Cooling,2021,84377,16,True,False,True
[51 - 150],2006-12-04 20:00:00.000,2,False,Porsche,Cooling,2020,84377,15,True,False,True
[51 - 150],2006-12-04 20:00:00.000,2,False,Porsche,Cooling,2019,84377,14,True,False,True
[51 - 150],2006-12-04 20:00:00.000,2,False,Porsche,Cooling,2018,84377,13,True,False,True
[26 - 50],2006-12-04 20:00:00.000,2,False,Porsche,Cooling,2017,84377,12,True,False,True
[1 - 25],2006-12-04 20:00:00.000,2,False,Porsche,Cooling,2016,84377,11,True,False,True
[1 - 25],2006-12-01 20:00:00.000,1,False,Saab,Cooling,2021,4355,16,True,True,True
[51 - 150],2006-12-01 20:00:00.000,1,False,Saab,Cooling,2020,4355,15,True,True,True
[26 - 50],2006-12-01 20:00:00.000,1,False,Saab,Cooling,2019,4355,14,True,True,True
[51 - 150],2006-12-01 20:00:00.000,1,False,Saab,Cooling,2018,4355,13,True,True,True
[51 - 150],2006-12-01 20:00:00.000,1,False,Saab,Cooling,2017,4355,12,True,True,True
[51 - 150],2006-12-01 20:00:00.000,1,False,Saab,Cooling,2016,4355,11,True,True,True
[1 - 25],2006-11-29 20:00:00.000,1,False,BMW,Suspension,2021,40251,16,True,True,False
[51 - 150],2006-11-29 20:00:00.000,1,False,BMW,Suspension,2020,40251,15,True,True,False
[26 - 50],2006-11-29 20:00:00.000,1,False,BMW,Suspension,2019,40251,14,True,True,False
[26 - 50],2006-11-29 20:00:00.000,1,False,BMW,Suspension,2018,40251,13,True,True,False
[51 - 150],2006-11-29 20:00:00.000,1,False,BMW,Suspension,2017,40251,12,True,True,False
[151 - 300],2006-11-29 20:00:00.000,1,False,BMW,Suspension,2016,40251,11,True,True,False
[1 - 25],2006-11-29 08:00:00.000,1,False,Jaguar,Body,2021,49792,16,True,True,False
[151 - 300],2006-11-29 08:00:00.000,1,False,Jaguar,Body,2020,49792,15,True,True,False
[151 - 300],2006-11-29 08:00:00.000,1,False,Jaguar,Body,2019,49792,14,True,True,False
[301 - 500],2006-11-29 08:00:00.000,1,False,Jaguar,Body,2018,49792,13,True,True,False
[301 - 500],2006-11-29 08:00:00.000,1,False,Jaguar,Body,2017,49792,12,True,True,False
[301 - 500],2006-11-29 08:00:00.000,1,False,Jaguar,Body,2016,49792,11,True,True,False
[1 - 25],2006-11-28 20:00:00.000,1,False,Land Rover,Fuel,2021,65499,16,True,True,True
[151 - 300],2006-11-28 20:00:00.000,1,False,Land Rover,Fuel,2020,65499,15,True,True,True
[151 - 300],2006-11-28 20:00:00.000,1,False,Land Rover,Fuel,2019,65499,14,True,True,True
[151 - 300],2006-11-28 20:00:00.000,1,False,Land Rover,Fuel,2018,65499,13,True,True,True
[151 - 300],2006-11-28 20:00:00.000,1,False,Land Rover,Fuel,2017,65499,12,True,True,True
[151 - 300],2006-11-28 20:00:00.000,1,False,Land Rover,Fuel,2016,65499,11,True,True,True
[26 - 50],2006-11-28 08:00:00.000,2,False,Mercedes-Benz,Suspension,2021,1253811,16,True,True,False
[151 - 300],2006-11-28 08:00:00.000,2,False,Mercedes-Benz,Suspension,2020,1253811,15,True,True,False
[151 - 300],2006-11-28 08:00:00.000,2,False,Mercedes-Benz,Suspension,2019,1253811,14,True,True,False
[301 - 500],2006-11-28 08:00:00.000,2,False,Mercedes-Benz,Suspension,2018,1253811,13,True,True,False
[301 - 500],2006-11-28 08:00:00.000,2,False,Mercedes-Benz,Suspension,2017,1253811,12,True,True,False
[301 - 500],2006-11-28 08:00:00.000,2,False,Mercedes-Benz,Suspension,2016,1253811,11,True,True,False
[51 - 150],2006-11-21 20:00:00.000,1,False,Mercedes-Benz,Suspension,2021,177255,16,True,True,True
[501 - 1000],2006-11-21 20:00:00.000,1,False,Mercedes-Benz,Suspension,2020,177255,15,True,True,True
[501 - 1000],2006-11-21 20:00:00.000,1,False,Mercedes-Benz,Suspension,2019,177255,14,True,True,True
[1001 - 2500],2006-11-21 20:00:00.000,1,False,Mercedes-Benz,Suspension,2018,177255,13,True,True,True
[1001 - 2500],2006-11-21 20:00:00.000,1,False,Mercedes-Benz,Suspension,2017,177255,12,True,True,True
[1001 - 2500],2006-11-21 20:00:00.000,1,False,Mercedes-Benz,Suspension,2016,177255,11,True,True,True
